SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 1.2000, 60, 0.04835446, -0.58365399, -0.80183864, 23.75194931, 12.08933544, -0.85008079, -15.82450485, -18.96874237, -19.58273125, 34.57404709, 6.39133167, -101.17183685, -0.59249938, 0.22950131, -0.19542551, -0.74704921, 0.06117772, 0.02293428, -0.01888700, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.2200, 61, 0.04623606, -0.58650547, -0.79712451, 20.75430298, 9.96479034, -0.31998923, -15.70847893, -19.62181854, -18.36970329, 35.00338364, 6.56094790, -101.06126404, -0.59196144, 0.23298277, -0.19708407, -0.74596149, 0.06649315, 0.01962618, -0.01892454, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.2400, 62, 0.04968684, -0.59368092, -0.79689854, 21.61972046, 12.42583942, -0.19924141, -15.70847893, -18.68479919, -19.03686905, 35.45090485, 6.79244137, -100.92008972, -0.59141976, 0.23699763, -0.19845521, -0.74476188, 0.06630744, 0.02074776, -0.01445125, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.2600, 63, 0.05497127, -0.60309893, -0.80564606, 23.30159378, 14.17246532, 1.35400951, -15.47642422, -19.05392647, -19.64337540, 35.94222641, 7.00369835, -100.72952271, -0.59113002, 0.24119250, -0.20010507, -0.74320227, 0.06519868, 0.02389210, -0.00062511, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.2800, 64, 0.05461873, -0.60068500, -0.81022865, 24.92235756, 12.61416721, 1.72491229, -14.89629555, -19.50823784, -19.24914360, 36.45911026, 7.18739510, -100.55580139, -0.59071547, 0.24531357, -0.20209037, -0.74164414, 0.06888721, 0.01456521, 0.00947641, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.3000, 65, 0.05097768, -0.60708565, -0.80673236, 23.83303452, 10.64749432, -0.73920465, -15.15735435, -19.19589996, -19.15816689, 36.94613266, 7.38947392, -100.44631195, -0.58987850, 0.24927810, -0.20390846, -0.74048990, 0.07590561, 0.01431542, 0.01142181, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.3200, 66, 0.05335774, -0.61155194, -0.78906852, 25.21172905, 9.37429619, -2.34433103, -14.72225571, -19.05392647, -19.37044907, 37.46046448, 7.57049131, -100.37060547, -0.58879083, 0.25318551, -0.20608222, -0.73942715, 0.07676695, 0.01204814, -0.00065114, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.3400, 67, 0.05991270, -0.62028092, -0.77327234, 26.34638405, 11.72000217, -3.97755647, -14.60622978, -20.67241478, -18.79425812, 37.99599075, 7.82719707, -100.29068756, -0.58746642, 0.25767142, -0.20796508, -0.73840320, 0.07379069, 0.01387537, -0.01055743, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.3600, 68, 0.07563537, -0.63779205, -0.78489143, 27.51258850, 14.34474564, -3.63548827, -14.75126266, -20.30328751, -18.76393509, 38.56600189, 8.09544754, -100.16747284, -0.58628005, 0.26247409, -0.20989963, -0.73710603, 0.06291173, 0.02430830, 0.00743729, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.3800, 69, 0.08765101, -0.65484059, -0.79855275, 29.85213280, 13.94154739, -1.80405951, -14.80927372, -19.90576172, -18.85490990, 39.18832016, 8.33267784, -100.01696777, -0.58519173, 0.26739326, -0.21226215, -0.73552454, 0.05527721, 0.03371902, 0.02798725, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.4000, 70, 0.09107628, -0.65918672, -0.79372972, 34.45240021, 15.45288086, -0.11518441, -14.08411217, -20.44525719, -18.52133179, 39.91446686, 8.59601688, -99.81679535, -0.58406603, 0.27308533, -0.21501327, -0.73352611, 0.05603218, 0.02958279, 0.03087538, 97.63400269, 311.88000488, 0.00000000, 0.00000000
