SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1,7.16,358,0.04607257,-0.02009612,-1.01586306,-1.10867715,0.41973668,262.5014038,9.17914486,16.52441406,-27.80097389,1.22009456,-0.14925411,24.31529427,-0.97751266,0.01068262,0.0009691,0.21060359,-0.04734862,-0.00143156,0.01609579,101.6260071,-25.02638626,26.46999931,0
1,7.18,359,0.04066647,0.04402418,-1.01284385,-0.03211775,1.99740016,280.3634338,11.35463524,15.01950264,-26.25436592,1.21072507,-0.249541,29.90881729,-0.96606934,0.01076942,0.00062261,0.25805748,-0.04394003,-0.06508098,0.01307099,101.6260071,-25.02638626,26.46999931,0
1,7.2,360,0.03534555,0.06026354,-0.97893357,3.56572437,-0.53595388,264.8487854,13.29807472,14.76395226,-25.73883629,1.23053825,-0.35810629,35.17107391,-0.95319724,0.0111805,0.00026548,0.30214223,-0.04129687,-0.08207611,-0.02081068,101.6260071,-25.02638626,26.46999931,0
1,7.22,361,0.01130273,0.03996171,-1.01383519,3.50525713,-1.07294321,235.4806976,13.79118443,15.24666119,-26.10273743,1.27027929,-0.4753111,39.84586716,-0.94007039,0.01183486,-0.00012212,0.34077513,-0.01860589,-0.06131828,0.01409025,101.6260071,-25.02638626,26.46999931,0
1,7.24,362,0.01417129,0.01798335,-1.00710738,-2.06379604,0.98501545,212.2097321,15.41555309,14.45161152,-25.192976,1.20426631,-0.54570895,44.06725693,-0.92688346,0.0115278,-0.00047172,0.37517205,-0.02298219,-0.03956646,0.00737923,101.6260071,-25.02638626,26.46999931,0
1,7.26,363,0.02434888,-0.01167136,-1.00555527,-0.70245028,1.01565802,202.0004273,16.05369568,13.65656662,-24.98069382,1.14794159,-0.61826247,48.11288452,-0.91306329,0.01134652,-0.00084303,0.40765923,-0.03438204,-0.00926915,0.00582497,101.6260071,-25.02638626,26.46999931,0
1,7.28,364,0.02453786,-0.01420154,-0.99740964,4.03527308,-0.06881726,212.1331177,17.62005043,12.12326241,-24.37417984,1.18376887,-0.68484151,52.37859726,-0.8972497,0.01190694,-0.00080352,0.44136205,-0.03607903,-0.0060893,-0.00231774,101.6260071,-25.02638626,26.46999931,0
1,7.3,365,0.02046348,0.0406993,-1.02704406,-0.90737951,-1.94393671,219.8899689,18.11316109,11.95289421,-24.49548531,1.13789403,-0.81358027,56.74724197,-0.87976855,0.0121105,-0.00152782,0.47524571,-0.03308734,-0.06051602,0.02732051,101.6260071,-25.02638626,26.46999931,0
1,7.32,366,-0.00437842,0.07689566,-0.99434817,0.73366737,0.70939004,184.0716248,19.21541023,11.2998209,-24.22255135,1.08621764,-0.86821347,60.37211227,-0.86429751,0.01200267,-0.00178289,0.50283444,-0.01058615,-0.09681349,-0.00534132,101.6260071,-25.02638626,26.46999931,0
1,7.34,367,-0.01997283,0.0563459,-1.00315547,2.08727813,0.33381927,130.7789764,20.08560753,10.67514133,-24.34385681,1.08465385,-0.9046942,62.92673111,-0.8528704,0.01219392,-0.00179355,0.52197725,0.00428766,-0.07522082,0.00345674,101.6260071,-25.02638626,26.46999931,0
1,7.36,368,0.02266696,-0.08256767,-1.00311208,0.70483649,3.60830593,110.3293304,20.72375107,10.36280155,-23.88897133,1.0610466,-0.88658267,65.18767548,-0.8424105,0.01196826,-0.00153045,0.53870118,-0.03824211,0.06372137,0.00341103,101.6260071,-25.02638626,26.46999931,0
1,7.38,369,0.04770041,-0.05800909,-1.00630045,1.10864842,-2.34921789,160.9555359,21.65196228,8.57394695,-23.67669106,1.03286231,-0.99493194,68.451828,-0.82671762,0.01233538,-0.00210906,0.56247795,-0.06401599,0.03986346,0.00659837,101.6260071,-25.02638626,26.46999931,0
1,7.4,370,0.02469751,-0.01357624,-1.00729179,-0.82347208,1.41241205,191.4723358,21.9710331,8.85789108,-23.07017708,0.94353878,-1.04185367,72.30207062,-0.80735999,0.01201145,-0.00248396,0.58993173,-0.04233891,-0.0039517,0.0076012,101.6260071,-25.02638626,26.46999931,0
1,7.42,371,0.0273842,-0.00195044,-1.00467587,3.22888923,0.16830218,205.3647919,23.59539986,7.2110095,-23.10050011,0.92591572,-1.11220801,76.41340637,-0.7856735,0.01235165,-0.00262906,0.61851251,-0.04615599,-0.01435483,0.00498509,101.6260071,-25.02638626,26.46999931,0
1,7.44,372,0.00557836,0.0317206,-1.00503516,-0.86590588,1.00324667,202.6663971,24.34956932,6.78509092,-22.7062664,0.83549064,-1.15188038,80.44564819,-0.7634328,0.0120576,-0.00296681,0.64576787,-0.0254258,-0.04697355,0.00534863,101.6260071,-25.02638626,26.46999931,0
1,7.46,373,0.01150878,-0.00286225,-0.99680591,1.29430139,-1.55166423,191.3946228,24.95870972,4.68389559,-22.73659706,0.78254205,-1.22620118,84.27937317,-0.74140275,0.0122426,-0.00335277,0.67094034,-0.03244991,-0.01121806,-0.00287557,101.6260071,-25.02638626,26.46999931,0
1,7.48,374,0.01664667,-0.0093024,-1.01657641,1.24466395,1.55253065,193.4813995,26.06095886,3.54811478,-22.6152916,0.72600758,-1.25500059,88.15879059,-0.71827096,0.01216951,-0.00346021,0.69564849,-0.03804246,-0.0037234,0.01689018,101.6260071,-25.02638626,26.46999931,0
1,7.5,375,0.01164694,-0.00608612,-0.99932843,-0.66479808,0.02125517,196.6899414,26.4960556,2.24196768,-22.4636631,0.62415129,-1.29976618,92.09341431,-0.69397259,0.01194547,-0.00395142,0.71989155,-0.03413627,-0.00572477,-0.00034877,101.6260071,-25.02638626,26.46999931,0
1,7.52,376,0.0241944,-0.01591173,-1.00159085,1.26678145,-1.50261211,198.0592499,27.71433258,1.19136906,-21.34161949,0.5531382,-1.36061537,96.06453705,-0.66861463,0.01205563,-0.004351,0.74349862,-0.04754597,0.00544829,0.00191835,101.6260071,-25.02638626,26.46999931,0
1,7.54,377,0.02018062,-0.0050882,-1.00570214,-0.41748214,-0.2341713,204.4865418,27.56929779,-0.37032849,-21.8268261,0.44226852,-1.39853334,100.1593781,-0.64163315,0.01183634,-0.00487186,0.76690495,-0.04422328,-0.00371012,0.00603015,101.6260071,-25.02638626,26.46999931,0
1,7.56,378,0.01845535,0.00678563,-1.00637281,-2.57782698,-0.18672541,205.8878479,28.2944622,-1.67647743,-20.82608032,0.29401153,-1.43750739,104.2695084,-0.61373103,0.01147787,-0.00567437,0.78941143,-0.04309652,-0.01314408,0.00669698,101.6260071,-25.02638626,26.46999931,0
1,7.58,379,0.00442839,0.01736025,-1.00574493,-0.71324801,-1.51206577,196.5010681,29.01962471,-3.06780863,-21.189991,0.17815986,-1.48561096,108.1819992,-0.58643353,0.01141197,-0.00634424,0.80989212,-0.0299742,-0.02152432,0.00608014,101.6260071,-25.02638626,26.46999931,0
1,7.6,380,0.00424808,-0.03220853,-0.99823856,-6.70206356,0.24038695,188.9847107,29.71578217,-4.74308538,-20.91705513,-0.04991287,-1.48036063,111.9694595,-0.55937201,0.01046412,-0.00758764,0.82881594,-0.03031843,0.03095476,-0.00142019,101.6260071,-25.02638626,26.46999931,0
1,7.62,381,0.01906087,-0.04198574,-1.01019609,2.63004708,1.64241874,201.6245575,30.0928669,-7.69611597,-20.70477486,-0.11442557,-1.45739329,116.0323868,-0.52964753,0.01025834,-0.00758326,0.84812188,-0.04446211,0.04344194,0.0105198,101.6260071,-25.02638626,26.46999931,0
1,7.64,382,0.02322526,-0.00643494,-1.00297296,1.2427547,0.66560549,219.5133514,30.84703827,-8.88868713,-20.82608032,-0.19298723,-1.43437362,120.4340057,-0.49669543,0.01002713,-0.00767893,0.86783314,-0.04861107,0.00951074,0.00330002,101.6260071,-25.02638626,26.46999931,0
1,7.66,383,0.02444397,-0.03516999,-1.0007019,0.57392204,-3.2159481,225.8078613,30.49896049,-12.66515827,-20.00728607,-0.30467474,-1.47969866,124.9561157,-0.46207887,0.01022266,-0.00832438,0.88674086,-0.04991085,0.03934181,0.00103513,101.6260071,-25.02638626,26.46999931,0
